"address","_c1","rank"
"100XX S EGGLESTON AV","5","46507"
"039XX W FOSTER AV","5","46507"
"035XX W JACKSON BV","5","46507"
"006XX E 106TH ST","5","46507"
"090XX S OAKLEY AV","5","46507"
"063XX W 65 ST","5","46507"
"026XX W 84 PL","5","46507"
"025XX N DAMEN AV","5","46507"
"001XX N HERMITAGE AV","5","46507"
"008XX S PARK TR","5","46507"
"041XX S OAKENWALD AVE","5","46507"
"042XX W 59 ST","5","46507"
"053XX N OKETO AV","5","46507"
"066XX W FULLERTON AV","5","46507"
"030XX W 104TH ST","5","46507"
"035XX N GREENVIEW AV","5","46507"
"105XX S ST LOUIS AV","5","46507"
"060XX N WINCHESTER AV","5","46507"
"096XX S STONY ISLAND AVE","5","46507"
"054XX S KARLOV AV","5","46507"
"005XX S LOWER WACKER DR","5","46507"
"056XX W CULLOM AV","5","46507"
"056XX W WILSON AV","5","46507"
"062XX W RASCHER AVE","5","46507"
"016XX S MUSEUM CAMPUS DR","5","46507"
"024XX E 76 ST","5","46507"
"106XX S HAMLIN AV","5","46507"
"005XX S KILPATRICK AV","5","46507"
"037XX W WEST END DR","5","46507"
"060XX N AVONDALE AV","5","46507"
"112XX S TORRENCE AV","5","46507"
"003XX W MONTROSE AV","5","46507"
"103XX S ALBANY AV","5","46507"
"104XX S ARTESIAN AV","5","46507"
"043XX N MASON AV","5","46507"
"002XX N OAKLEY BL","5","46507"
"108XX S CHAMPLAIN AVE","5","46507"
"001XX W 44TH ST","5","46507"
"035XX W 108TH ST","5","46507"
"001XX E 66TH ST","5","46507"
"111XX S STEWART AV","5","46507"
"035XX S DAN RYAN EXPY","5","46507"
"114XX S HALE AV","5","46507"
"0000X W RWY 28R","5","46507"
"0000X N WASHTENAW AV","5","46507"
"035XX N HAMILTON AV","5","46507"
"035XX N CUMBERLAND AVE","5","46507"
"0000X N RACINE AV","5","46507"
"045XX N OAKVIEW AVE","5","46507"
"034XX N OCONTO AV","5","46507"
"033XX W 27 ST","5","46507"
"033XX W 24 ST","5","46507"
"033XX N OAK PARK AV","5","46507"
"033XX N CALIFORNIA AV","5","46507"
"032XX W 61 PL","5","46507"
"031XX W 16 ST","5","46507"
"030XX W LUIS MUNOZ MARIN DR","5","46507"
"030XX W 23 ST","5","46507"
"041XX N MOODY AV","5","46507"
"057XX W CORNELIA AV","5","46507"
"057XX W FOSTER AVE","5","46507"
"029XX W ROSEMONT AV","5","46507"
"029XX S KEDZIE AVE","5","46507"
"028XX W 84 PL","5","46507"
"059XX N OKETO AVE","5","46507"
"059XX S ST LOUIS AV","5","46507"
"026XX W BARRY AV","5","46507"
"025XX W 110 ST","5","46507"
"025XX W 102ND ST","5","46507"
"025XX S ASHLAND AV","5","46507"
"062XX S NATCHEZ AV","5","46507"
"040XX W 35TH PL","5","46507"
"022XX W WOLFRAM ST","5","46507"
"044XX S DR MARTN LUTHR KING JR DR","5","46507"
"039XX N HERMITAGE AV","5","46507"
"039XX N AUSTIN AV","5","46507"
"067XX W PALATINE AVE","5","46507"
"020XX E 122 ST","5","46507"
"038XX W 77 ST","5","46507"
"015XX W BERWYN AV","5","46507"
"014XX W 99 ST","5","46507"
"074XX N FRANCISCO AVE","5","46507"
"075XX S DREXEL AV","5","46507"
"076XX N CLARK ST","5","46507"
"037XX W 69 ST","5","46507"
"076XX W ROSEDALE AVE","5","46507"
"011XX S CENTRAL AV","5","46507"
"043XX W CARROLL AV","5","46507"
"079XX W CORNELIA AVE","5","46507"
"080XX W WAVELAND AVE","5","46507"
"134XX S FOREST AVE","5","46507"
"009XX E 41ST ST","5","46507"
"084XX S SOUTH CHICAGO AV","5","46507"
"036XX W 99TH ST","5","46507"
"036XX W 80 ST","5","46507"
"091XX S MACKINAW AV","5","46507"
"006XX N WASHTENAW AV","5","46507"
"092XX S VINCENNES AV","5","46507"
"004XX W JACKSON BV","5","46507"
"095XX S WINCHESTER AV","5","46507"
"004XX S LAKE SHORE DR NB","5","46507"
"065XX N RAVENSWOOD AV","5","46507"
"064XX W 63 PL","5","46507"
"064XX N SAYRE AV","5","46507"
"063XX N CENTRAL AV","5","46507"
"063XX N CANFIELD AVE","5","46507"
"061XX S PRINCETON AV","5","46507"
"060XX N NAPLES AV","5","46507"
"059XX W 62ND ST","5","46507"
"059XX N LAKEWOOD AV","5","46507"
"058XX W ADAMS BL","5","46507"
"058XX S ST LOUIS AV","5","46507"
"071XX N IONIA AVE","5","46507"
"056XX S CLAREMONT AV","5","46507"
"055XX S DAN RYAN XPRS OB","5","46507"
"073XX N MEADE AVE","5","46507"
"073XX S DREXEL AV","5","46507"
"054XX N LUDLAM AV","5","46507"
"053XX W 65TH ST","5","46507"
"052XX N NEENAH AV","5","46507"
"074XX S LOWE AV","5","46507"
"051XX N NEW ENGLAND AV","5","46507"
"051XX N CENTRAL AV","5","46507"
"050XX N MONTICELLO AV","5","46507"
"075XX S DOBSON AV","5","46507"
"044XX W CULLOM AVE","5","46507"
"044XX W 61ST ST","5","46507"
"043XX N BELL AV","5","46507"
"041XX W ROSEMONT AVE","5","46507"
"040XX W HOLLYWOOD AVE","5","46507"
"040XX N MARMORA AV","5","46507"
"038XX W 46 ST","5","46507"
"038XX S ARTESIAN AV","5","46507"
"036XX W 58 PL","5","46507"
"036XX W 32 ST","5","46507"
"036XX N LAKEWOOD AV","5","46507"
"033XX N OTTAWA AV","5","46507"
"031XX W 57 ST","5","46507"
"031XX E 131 ST","5","46507"
"030XX W WASHINGTON BL","5","46507"
"030XX N ORIOLE AV","5","46507"
"029XX W 79 ST","5","46507"
"028XX N BELL AVE","5","46507"
"027XX N KILPATRICK AV","5","46507"
"087XX S CALUMET AV","5","46507"
"024XX W WASHBURNE AV","5","46507"
"090XX S BENNETT AV","5","46507"
"022XX E 102 ST","5","46507"
"021XX S RIDGEWAY AV","5","46507"
"020XX S ST LOUIS AVE","5","46507"
"019XX W MONTVALE AVE","5","46507"
"019XX W CARROLL AV","5","46507"
"019XX W 99TH ST","5","46507"
"094XX S SOUTH CHICAGO","5","46507"
"017XX W WASHINGTON BL","5","46507"
"017XX W 91 PL","5","46507"
"098XX S ESCANABA AV","5","46507"
"098XX S HARVARD AV","5","46507"
"101XX S PULASKI RD","5","46507"
"102XX S KEDZIE AVE","5","46507"
"102XX S OAKLEY AV","5","46507"
"011XX E 63 ST","5","46507"
"103XX S PERRY AV","5","46507"
"009XX W 83 ST","5","46507"
"009XX E 98TH ST","5","46507"
"008XX W GARFIELD BV","5","46507"
"106XX S SAWYER AV","5","46507"
"006XX W WILSON AV","5","46507"
"006XX E 33 PL","5","46507"
"005XX W 60 PL","5","46507"
"112XX S GREEN BAY AV","5","46507"
"005XX S MORGAN ST","5","46507"
"112XX S TALMAN AV","5","46507"
"004XX W 125 ST","5","46507"
"003XX N ST LOUIS AV","5","46507"
"002XX W COUCH PL","5","46507"
"002XX W 62ND ST","5","46507"
"002XX N OGDEN AV","5","46507"
"002XX E JACKSON BV","5","46507"
"001XX S BELL AV","5","46507"
"001XX E 122 ST","5","46507"
"126XX S YALE AV","5","46507"
"128XX S COMMERCIAL AV","5","46507"
"0000X W PARKING LOT B ST","5","46507"
"066XX N FAIRFIELD AV","5","46507"
"020XX E 122ND ST","5","46507"
"069XX W ROSCOE ST","5","46507"
"020XX E 74 ST","5","46507"
"0000X W DOOR A ST","5","46507"
"050XX W FOSTER AV","5","46507"
"092XX S WINCHESTER AV","5","46507"
"076XX S DOBSON AV","5","46507"
"032XX W 103 ST","5","46507"
"007XX W 123 ST","5","46507"
"081XX S SAWYER AV","5","46507"
"038XX S LAKE SHORE DR NB","5","46507"
"083XX S KOLIN AV","5","46507"
"018XX S WENTWORTH AV","5","46507"
"066XX N OSHKOSH AV","5","46507"
"071XX S DAN RYAN EXPY OB","5","46507"
"069XX W BYRON ST","5","46507"
"027XX S DAMEN AVE","5","46507"
"070XX S CENTRAL PARK AVE","5","46507"
"044XX N CENTRAL PARK AV","5","46507"
"120XX S TORRENCE AVE","5","46507"
"053XX N BOWMANVILLE AV","5","46507"
"029XX W 36 ST","5","46507"
"081XX S INDIANA AV","5","46507"
"066XX N LEOTI AVE","5","46507"
"006XX S KOSTNER AV","5","46507"
"062XX N IONIA AVE","5","46507"
"028XX S DEARBORN ST","5","46507"
"014XX W 44 ST","5","46507"
"044XX S KOMENSKY AV","5","46507"
"034XX S RACINE AV","5","46507"
"026XX N AVONDALE AV","5","46507"
"040XX N CAMPBELL AV","5","46507"
"030XX N OLEANDER AV","5","46507"
"032XX W 36 ST","5","46507"
"084XX S KEATING AV","5","46507"
"033XX W BARRY AV","5","46507"
"041XX S FAIRFIELD AV","5","46507"
"064XX W 64 ST","5","46507"
"079XX S HOMAN AV","5","46507"
"036XX W 54 ST","5","46507"
"054XX S KILDARE AV","5","46507"
"026XX W 80TH PL","5","46507"
"074XX W FOREST PRESERVE AV","5","46507"
"085XX W HIGGINS AV","5","46507"
"049XX S MAPLEWOOD AV","5","46507"
"091XX S BALTIMORE AV","5","46507"
"057XX N VIRGINIA AV","5","46507"
"057XX N OSCEOLA AVE","5","46507"
"046XX N MELVINA AV","5","46507"
"024XX W CUYLER AV","5","46507"
"026XX W 68 ST","5","46507"
"054XX N MAGNOLIA AV","5","46507"
"052XX N WOLCOTT AV","5","46507"
"057XX W WASHINGTON BV","5","46507"
"054XX N LOTUS AV","5","46507"
"035XX N MEADE AV","5","46507"
"029XX W MC LEAN AV","5","46507"
"074XX N ARTESIAN AV","5","46507"
"052XX N MARMORA AV","5","46507"
"044XX W 15 ST","5","46507"
"062XX N LEONA AV","5","46507"
"053XX S LOCKWOOD AV","5","46507"
"005XX S DENVIR AV","5","46507"
"011XX W 81 ST","5","46507"
"062XX S KOLMAR AV","5","46507"
"067XX S MARQUETTE RD","5","46507"
"043XX S KOMENSKY AV","5","46507"
"021XX N RACINE AV","5","46507"
"033XX S LAWNDALE AV","5","46507"
"051XX S KENNETH AV","5","46507"
"095XX S OAKLEY AV","5","46507"
"050XX W 47 ST","5","46507"
"095XX S MARQUETTE AV","5","46507"
"022XX N NEWLAND AV","5","46507"
"108XX S ALBANY AV","5","46507"
"0000X S DOOR 3 ST","5","46507"
"056XX W 61ST ST","5","46507"
"014XX W 42ND ST","5","46507"
"049XX N TALMAN AV","5","46507"
"009XX N KOSTNER AV","5","46507"
"0000X W B5 ST","5","46507"
"013XX E 61 ST","5","46507"
"023XX N RACINE AV","5","46507"
"0000X E 54TH ST","5","46507"
"100XX W KENNEDY EXPY IB","5","46507"
"050XX S LAMON AV","5","46507"
"044XX N KILBOURN AV","5","46507"
"040XX W BELDEN AV","5","46507"
"055XX W WABANSIA AV","5","46507"
"044XX N KEELER AV","5","46507"
"040XX W 46TH ST","5","46507"
"0000X W C21 ST","5","46507"
"065XX S WENTWORTH AV","5","46507"
"016XX W 106 ST","5","46507"
"001XX E 121ST ST","5","46507"
"072XX S SPRINGFIELD AV","5","46507"
"077XX W JARLATH ST","5","46507"
"002XX N WOLCOTT AV","5","46507"
"015XX E 84 PL","5","46507"
"062XX W PATTERSON AV","5","46507"
"040XX N LAKE SHORE DR","5","46507"
"009XX W JACKSON BL","5","46507"
"016XX W 75 PL","5","46507"
"063XX W NELSON ST","5","46507"
"101XX S COMMERCIAL AV","5","46507"
"023XX W 61ST ST","5","46507"
"007XX W WASHINGTON BV","5","46507"
"049XX W 49TH ST","5","46507"
"012XX N OAKLEY BL","5","46507"
"043XX N NEENAH AVE","5","46507"
"009XX E 49 ST","5","46507"
"028XX W CHASE AV","5","46507"
"032XX W GRAND AV","5","46507"
"016XX W 32 PL","5","46507"
"038XX W 79 ST","5","46507"
"064XX S EMERALD DR","5","46507"
"004XX W 89TH ST","5","46507"
"077XX S PERRY AVE","5","46507"
"018XX W 94TH ST","5","46507"
"013XX W 100 PL","5","46507"
"042XX S LAKE SHORE DR SB","5","46507"
"034XX S WABASH AV","5","46507"
"036XX S MAPLEWOOD AV","5","46507"
"0000X S LAKE SHORE DR NB","5","46507"
"017XX S DAMEN AV","5","46507"
"035XX S DAN RYAN EXPY OB","5","46507"
"067XX W CORNELIA AVE","5","46507"
"126XX S EMERALD AV","5","46507"
"085XX S PRAIRIE AV","5","46507"
"058XX S OAK PARK AV","5","46507"
"068XX N RIDGE AV","5","46507"
"029XX W PALMER BLVD","5","46507"
"047XX N MARMORA AVE","5","46507"
"059XX S BLACKSTONE AVE","5","46507"
"093XX S WENTWORTH AV","5","46507"
"067XX N RAVENSWOOD AV","5","46507"
"045XX N POTAWATOMIE AVE","5","46507"
"068XX S LOOMIS ST","5","46507"
"001XX N WOLCOTT AV","5","46507"
"057XX N HERMITAGE AV","5","46507"
"052XX W AUGUSTA BL","5","46507"
"034XX N SEELEY AV","5","46507"
"073XX W PETERSON AVE","5","46507"
"020XX N OAK PARK AV","5","46507"
"116XX S ASHLAND AV","5","46507"
"055XX S WASHTENAW AV","5","46507"
"037XX N PACIFIC AV","5","46507"
"038XX W 83 PL","5","46507"
"039XX N BELL AV","5","46507"
"036XX N OSCEOLA AV","5","46507"
"039XX W 86 ST","5","46507"
"035XX W 116 ST","5","46507"
"034XX W COLUMBUS AV","5","46507"
"043XX N MONITOR AV","5","46507"
"043XX S DR MARTN LUTHR KING JR DR","5","46507"
"033XX E 107TH ST","5","46507"
"032XX W BERTEAU AV","5","46507"
"045XX W 64 ST","5","46507"
"045XX W 83 ST","5","46507"
"046XX N CHESTER AV","5","46507"
"030XX W DOUGLAS DR N","5","46507"
"046XX N OAKVIEW AVE","5","46507"
"046XX S SPRINGFIELD AV","5","46507"
"030XX W 109TH ST","5","46507"
"046XX S WENTWORTH AV","5","46507"
"047XX N KEDVALE AV","5","46507"
"030XX N WESTERN AV","5","46507"
"030XX N NATCHEZ AV","5","46507"
"029XX W FOSTER AV","5","46507"
"048XX W WINNEMAC AV","5","46507"
"027XX W 83 PL","5","46507"
"025XX W 80 ST","5","46507"
"025XX S CLAREMONT AV","5","46507"
"024XX W ALBION AV","5","46507"
"023XX W 100TH ST","5","46507"
"023XX N NORDICA AV","5","46507"
"057XX S MOODY AV","5","46507"
"057XX W JACKSON BV","5","46507"
"058XX S DR MARTN LUTHR KING JR DR","5","46507"
"020XX W 64 ST","5","46507"
"020XX W 101 PL","5","46507"
"019XX W LOYOLA AV","5","46507"
"019XX N HUMBOLDT SD","5","46507"
"060XX S WENTWORTH AV","5","46507"
"062XX W 56TH ST","5","46507"
"017XX S FAIRFIELD AVE","5","46507"
"017XX N NORDICA AV","5","46507"
"063XX W 55 ST","5","46507"
"016XX W 101 PL","5","46507"
"015XX W 68 ST","5","46507"
"015XX E 80 ST","5","46507"
"068XX N WAUKESHA AVE","5","46507"
"069XX N HIAWATHA AV","5","46507"
"070XX N OLEANDER AV","5","46507"
"070XX W WABANSIA AVE","5","46507"
"011XX W CORTEZ ST","5","46507"
"011XX W 100TH ST","5","46507"
"010XX S LAKE SHORE DR E","5","46507"
"074XX N OCTAVIA AVE","5","46507"
"010XX E 63 ST","5","46507"
"075XX N CALIFORNIA AV","5","46507"
"075XX S LOWE AVE","5","46507"
"077XX W JEROME ST","5","46507"
"077XX W SCHOOL ST","5","46507"
"078XX S JEFFERY AV","5","46507"
"007XX W COUCH PL","5","46507"
"083XX S MICHIGAN AV","5","46507"
"084XX S ALBANY AVE","5","46507"
"006XX S SPAULDING AV","5","46507"
"088XX S MACKINAW AV","5","46507"
"088XX S OGLESBY AV","5","46507"
"005XX E 82 ST","5","46507"
"003XX W 32 ST","5","46507"
"109XX S CENTRAL PARK AV","5","46507"
"001XX S KEDZIE AV","5","46507"
"001XX E GARFIELD BV","5","46507"
"111XX S ST LAWRENCE AV","5","46507"
"001XX E 97TH ST","5","46507"
"112XX S ST LAWRENCE AV","5","46507"
"113XX S TRUMBULL AVE","5","46507"
"130XX S MARQUETTE AV","5","46507"
"018XX W FARRAGUT AV","5","46507"
"019XX W BLOOMINGDALE AV","5","46507"
"041XX W WRIGHTWOOD AV","5","46507"
"022XX W OAKDALE AV","5","46507"
"021XX N ASHLAND AV","5","46507"
"073XX S PAXTON AV","5","46507"
"005XX E 84TH ST","5","46507"
"083XX S SCOTTSDALE AV","5","46507"
"027XX W 100TH ST","5","46507"
"019XX N CLIFTON AV","5","46507"
"021XX E 72 PL","5","46507"
"040XX W 28 ST","5","46507"
"069XX N OLEANDER AV","5","46507"
"014XX W PENSACOLA AV","5","46507"
"011XX E 79 ST","5","46507"
"042XX S BERKELEY AV","5","46507"
"019XX N LOTUS AVE","5","46507"
"063XX N KILDARE AV","5","46507"
"058XX S NATOMA AV","5","46507"
"047XX S DORCHESTER AV","5","46507"
"023XX S MORGAN ST","5","46507"
"0000X W M7 ST","5","46507"
"032XX N PACIFIC AV","5","46507"
"006XX W 42ND ST","5","46507"
"050XX S LA CROSSE AV","5","46507"
"078XX S SAWYER AV","5","46507"
"009XX E 44 ST","5","46507"
"059XX N WASHTENAW AV","5","46507"
"051XX W WILSON AV","5","46507"
"089XX S CLAREMONT AVE","5","46507"
"036XX S LAKE SHORE DR NB","5","46507"
"035XX W BARRY AV","5","46507"
"017XX S ALLPORT ST","5","46507"
"017XX W 60 ST","5","46507"
"015XX W ASHER ST","5","46507"
"027XX S WASHTENAW AV","5","46507"
"110XX S WABASH AV","5","46507"
"022XX S CARPENTER ST","5","46507"
"031XX N LAKE SHORE DR SB","5","46507"
"055XX W 55 ST","5","46507"
"061XX W 57TH ST","5","46507"
"085XX W FOSTER AV","5","46507"
"059XX S NORMANDY AV","5","46507"
"017XX E 53RD DR","5","46507"
"046XX W GLADYS AV","5","46507"
"005XX W 14 PL","5","46507"
"131XX S RHODES AV","5","46507"
"052XX S KIMBARK AV","5","46507"
"012XX W 36TH PL","5","46507"
"049XX N CENTRAL AV","5","46507"
"115XX S MAPLEWOOD AV","5","46507"
"042XX S MARSHFIELD AV","5","46507"
"026XX W MELROSE ST","5","46507"
"063XX S NORMANDY AVE","5","46507"
"051XX S MASSASOIT AV","5","46507"
"036XX W 107TH PL","5","46507"
"019XX W 81ST ST","5","46507"
"038XX W 58 PL","5","46507"
"133XX S VERNON AV","5","46507"
"093XX S ST LAWRENCE AV","5","46507"
"010XX W JACKSON BV","5","46507"
"013XX W BELDEN AV","5","46507"
"030XX S LAKE SHORE DR SB","5","46507"
"052XX S MASON AV","5","46507"
"021XX N ELSTON AV","5","46507"
"014XX E 95 ST","5","46507"
"065XX S KILDARE AV","5","46507"
"048XX W 51 ST","5","46507"
"030XX W 53 ST","5","46507"
"003XX W 127 ST","5","46507"
"022XX W 74 ST","5","46507"
"115XX S BELL AV","5","46507"
"059XX S AUSTIN AV","5","46507"
"045XX N CLAREMONT AV","5","46507"
"020XX N AUSTIN AV","5","46507"
"053XX S KOSTNER AV","5","46507"
"105XX S MILLARD AV","5","46507"
"031XX N LAVERGNE AV","5","46507"
"054XX N LATHAM AVE","5","46507"
"031XX N NEVA AV","5","46507"
"005XX E 36 PL","5","46507"
"031XX N NOTTINGHAM AV","5","46507"
"073XX N HARLEM AV","5","46507"
"060XX N KIMBALL AV","5","46507"
"047XX N OAKVIEW AVE","5","46507"
"027XX N NORMANDY AV","5","46507"
"064XX N ONEIDA AVE","5","46507"
"036XX N PITTSBURGH AV","5","46507"
"063XX S UNIVERSITY AV","5","46507"
"073XX W RASCHER AV","5","46507"
"129XX S SAGINAW AV","5","46507"
"063XX N SEELEY AVE","5","46507"
"046XX W 83 ST","5","46507"
"022XX W BERTEAU AV","5","46507"
"004XX W 88 ST","5","46507"
"012XX E 65 ST","5","46507"
"007XX W LAKESIDE PL","5","46507"
"003XX E 70 PL","5","46507"
"057XX N MAGNOLIA AV","5","46507"
"0000X W F8 ST","5","46507"
"009XX N ELSTON AV","5","46507"
"012XX E 99TH ST","5","46507"
"055XX W 64 PL","5","46507"
"035XX N LAKE SHORE DR NB","5","46507"
"059XX W AUGUSTA BV","5","46507"
"108XX S DOTY AVE W","5","46507"
"035XX E 113TH ST","5","46507"
"109XX S HOYNE AV","5","46507"
"089XX S CONSTANCE AV","5","46507"
"008XX W 75 ST","5","46507"
"043XX W 85TH ST","5","46507"
"060XX N MARMORA AV","5","46507"
"069XX S DAN RYAN EXPY","5","46507"
"051XX N SPAULDING AV","5","46507"
"051XX N AUSTIN AV","5","46507"
"005XX W 96TH ST","5","46507"
"044XX W HOLLYWOOD AVE","5","46507"
"013XX W GRANVILLE AV","5","46507"
"043XX S SHIELDS AV","5","46507"
"024XX N LAMON AV","5","46507"
"003XX W 57 ST","5","46507"
"029XX N FRANCISCO AV","5","46507"
"058XX S NAGLE AV","5","46507"
"070XX W DICKENS AVE","5","46507"
"106XX S KING DR","5","46507"
"003XX E 31 ST","5","46507"
"003XX S CENTRAL PARK BL","5","46507"
"078XX S ST LOUIS AV","5","46507"
"005XX E 100TH ST","5","46507"
"0000X E 55 ST","5","46507"
"057XX W ARMITAGE AVE","5","46507"
"065XX S HOMAN AV","5","46507"
"007XX W 115 ST","5","46507"
"065XX S LAFAYETTE AVE","5","46507"
"007XX W 46 ST","5","46507"
"125XX S INDIANA AV","5","46507"
"008XX E 100 ST","5","46507"
"081XX S HOMAN AV","5","46507"
"055XX N PARKSIDE AV","5","46507"
"008XX N AUSTIN BL","5","46507"
"054XX W PENSACOLA AV","5","46507"
"075XX W SEMINOLE ST","5","46507"
"054XX W CARMEN AV","5","46507"
"066XX N OGALLAH AV","5","46507"
"053XX S RUTHERFORD AV","5","46507"
"010XX E 56TH ST","5","46507"
"053XX N NEWCASTLE AV","5","46507"
"010XX S DAMEN AV","5","46507"
"066XX S LAWNDALE AV","5","46507"
"052XX S HARDING AV","5","46507"
"083XX S LAWNDALE AV","5","46507"
"012XX E 59 ST","5","46507"
"049XX N MERRIMAC AV","5","46507"
"046XX N KEDVALE AV","5","46507"
"015XX W KINZIE ST","5","46507"
"074XX N OZARK AVE","5","46507"
"045XX W 79 PL","5","46507"
"044XX N MAJOR AV","5","46507"
"001XX S KILBOURN AV","5","46507"
"073XX W DEVON AVE","5","46507"
"042XX S EMERALD AV","5","46507"
"086XX S KEDVALE AV","5","46507"
"086XX W CATHERINE AV","5","46507"
"041XX N SPAULDING AV","5","46507"
"041XX N LAWNDALE AV","5","46507"
"020XX W 82 PL","5","46507"
"020XX W WINNEMAC AVE","5","46507"
"039XX W 66 PL","5","46507"
"0000X W DOOR H ST","5","46507"
"021XX W 62ND ST","5","46507"
"021XX W AGATITE AV","5","46507"
"021XX W BERWYN AV","5","46507"
"037XX W 83 PL","5","46507"
"036XX W 70 ST","5","46507"
"072XX W CLARENCE AV","5","46507"
"022XX W 111TH PL","5","46507"
"022XX W 27TH ST","5","46507"
"0000X S HAMLIN BL","5","46507"
"023XX S COTTAGE GROVE AV","5","46507"
"023XX W 48 ST","5","46507"
"095XX S DAMEN AV","5","46507"
"025XX W AUGUSTA BV","5","46507"
"032XX N ANCHOR DR","5","46507"
"026XX W 35 ST","5","46507"
"078XX S WALLACE ST","5","46507"
"063XX N LEOTI AVE","5","46507"
"062XX S HAMILTON AVE","5","46507"
"063XX N NAVAJO AVE","5","46507"
"032XX E 92 ST","5","46507"
"017XX W 94 ST","5","46507"
"045XX S MC DOWELL AV","5","46507"
"020XX S KEDZIE AV","5","46507"
"062XX S NASHVILLE AV","5","46507"
"108XX S LOOMIS ST","5","46507"
"002XX W 122ND ST","5","46507"
"034XX W WAVELAND AV","5","46507"
"001XX E 93RD ST","5","46507"
"025XX W 83 ST","5","46507"
"024XX N MANGO AV","5","46507"
"069XX W HURLBUT ST","5","46507"
"011XX S PARK TER","5","46507"
"001XX E 94TH ST","5","46507"
"070XX N CALIFORNIA AV","5","46507"
"100XX S VAN VLISSINGEN","5","46507"
"044XX S TRUMBULL AV","5","46507"
"027XX W MORSE AV","5","46507"
"005XX E 86 ST","5","46507"
"096XX S RACINE AV","5","46507"
"030XX E 88 ST","5","46507"
"033XX E 100TH ST","5","46507"
"029XX W 111 ST","5","46507"
"036XX N CAMPBELL AV","5","46507"
"041XX N MELVINA AV","5","46507"
"073XX W BERWYN AVE","5","46507"
"032XX E 93 ST","5","46507"
"053XX N LYNCH AV","5","46507"
"051XX N AVONDALE AVE","5","46507"
"055XX S NASHVILLE AV","5","46507"
"126XX S MARQUETTE AV","5","46507"
"002XX E 16 ST","5","46507"
"008XX E 59 ST","5","46507"
"021XX N CLAREMONT AV","5","46507"
"004XX S SACRAMENTO BL","5","46507"
"011XX E 78TH ST","5","46507"
"038XX W 27 ST","5","46507"
"085XX S WOLCOTT AV","5","46507"
"025XX W 104 ST","5","46507"
"0000X E 84 ST","5","46507"
"020XX W PENSACOLA AV","5","46507"
"066XX S COTTAGE GROVE","5","46507"
"061XX W 60 ST","5","46507"
"051XX S MC VICKER AV","5","46507"
"008XX W 37 PL","5","46507"
"068XX S BENNETT AV","5","46507"
"058XX N CANFIELD AVE","5","46507"
"051XX S LAKE SHORE DR","5","46507"
"051XX S LA CROSSE AV","5","46507"
"092XX S MICHIGAN AV","5","46507"
"003XX W 122ND ST","5","46507"
"033XX E 86TH ST","5","46507"
"012XX W 31 PL","5","46507"
"050XX S LEAMINGTON AV","5","46507"
"012XX E 138TH ST","5","46507"
"028XX W 46 ST","5","46507"
"062XX S HALSTED PW","5","46507"
"005XX W 120 ST","5","46507"
"090XX S EMERALD AV","5","46507"
"074XX N TALMAN AV","5","46507"
"005XX W 129 PL","5","46507"
"007XX S LAKE SHORE DR","5","46507"
"007XX W CONCORD PL","5","46507"
"009XX N MIES VAN DER ROHE WAY","5","46507"
"044XX W 66TH ST","5","46507"
"003XX S LAKE SHORE DR","5","46507"
"002XX E 99TH ST","5","46507"
"133XX S ELLIS AV","5","46507"
"020XX N PARKSIDE AV","5","46507"
"036XX N LOCKWOOD AV","5","46507"
"057XX N OZARK AVE","5","46507"
"008XX W 64TH ST","5","46507"
"105XX S KEDZIE AV","5","46507"
"101XX S ESCANABA AV","5","46507"
"022XX N SAYRE AV","5","46507"
"036XX N AUSTIN AV","5","46507"
"077XX W BERWYN AV","5","46507"
